36.0	18.75
Integration time [ms]:	1.05
Averaging Nr. [scans]:1
Smoothing Nr. [pixels]:0
Data measured with spectrometer [name]:b'2101207U1'
Wave	;Sample	;Dark	;Reference	;Scope	
[nm]	;[counts]	;[counts]	;[counts]	
 
617,8975219726562;	282,5;	0,0;	0,0
618,0225219726562;	286,75;	0,0;	0,0
618,1475219726562;	267,25;	0,0;	0,0
618,2725219726562;	264,5;	0,0;	0,0
618,3974609375;	275,75;	0,0;	0,0
618,5224609375;	277,75;	0,0;	0,0
618,6473999023438;	261,75;	0,0;	0,0
618,7723999023438;	269,5;	0,0;	0,0
618,897216796875;	267,75;	0,0;	0,0
619,0221557617188;	269,25;	0,0;	0,0
619,1470336914062;	263,25;	0,0;	0,0
619,2718505859375;	261,25;	0,0;	0,0
619,3966674804688;	247,75;	0,0;	0,0
619,5215454101562;	267,25;	0,0;	0,0
619,6463623046875;	248,0;	0,0;	0,0
619,7711791992188;	246,5;	0,0;	0,0
619,8959350585938;	245,5;	0,0;	0,0
620,0206298828125;	259,25;	0,0;	0,0
620,1454467773438;	271,5;	0,0;	0,0
620,2702026367188;	264,0;	0,0;	0,0
620,394775390625;	256,75;	0,0;	0,0
620,51953125;	259,75;	0,0;	0,0
620,6442260742188;	270,5;	0,0;	0,0
620,7688598632812;	267,25;	0,0;	0,0
620,8934936523438;	254,0;	0,0;	0,0
621,0181274414062;	243,75;	0,0;	0,0
621,1427612304688;	265,75;	0,0;	0,0
621,2672729492188;	272,25;	0,0;	0,0
621,3919067382812;	282,5;	0,0;	0,0
621,5164794921875;	261,5;	0,0;	0,0
621,6409301757812;	251,75;	0,0;	0,0
621,7655029296875;	249,25;	0,0;	0,0
621,8900756835938;	242,0;	0,0;	0,0
622,0144653320312;	254,25;	0,0;	0,0
622,1389770507812;	243,25;	0,0;	0,0
622,2634887695312;	253,75;	0,0;	0,0
622,3878173828125;	251,5;	0,0;	0,0
622,5122680664062;	249,5;	0,0;	0,0
622,6366577148438;	247,0;	0,0;	0,0
622,7611083984375;	238,5;	0,0;	0,0
622,8854370117188;	258,75;	0,0;	0,0
623,009765625;	268,25;	0,0;	0,0
623,1341552734375;	251,25;	0,0;	0,0
623,2584228515625;	255,5;	0,0;	0,0
623,3827514648438;	275,25;	0,0;	0,0
623,507080078125;	259,25;	0,0;	0,0
623,6312866210938;	271,0;	0,0;	0,0
623,7555541992188;	257,5;	0,0;	0,0
623,8797607421875;	256,25;	0,0;	0,0
624,0039672851562;	246,5;	0,0;	0,0
624,128173828125;	258,5;	0,0;	0,0
624,2523803710938;	270,5;	0,0;	0,0
624,37646484375;	263,25;	0,0;	0,0
624,5006713867188;	272,0;	0,0;	0,0
624,624755859375;	277,25;	0,0;	0,0
624,7489624023438;	262,25;	0,0;	0,0
624,8729858398438;	265,75;	0,0;	0,0
624,9970703125;	251,0;	0,0;	0,0
625,1211547851562;	250,0;	0,0;	0,0
625,2451782226562;	273,0;	0,0;	0,0
625,3692016601562;	260,0;	0,0;	0,0
625,4932861328125;	261,75;	0,0;	0,0
625,6171875;	274,5;	0,0;	0,0
625,7412109375;	250,5;	0,0;	0,0
625,8651733398438;	269,0;	0,0;	0,0
625,9890747070312;	273,5;	0,0;	0,0
626,113037109375;	257,75;	0,0;	0,0
626,2369384765625;	238,75;	0,0;	0,0
626,3607788085938;	242,25;	0,0;	0,0
626,4846801757812;	251,0;	0,0;	0,0
626,6085815429688;	253,75;	0,0;	0,0
626,732421875;	256,25;	0,0;	0,0
626,8561401367188;	262,75;	0,0;	0,0
626,9800415039062;	255,0;	0,0;	0,0
627,1038208007812;	241,0;	0,0;	0,0
627,2275390625;	258,25;	0,0;	0,0
627,351318359375;	253,0;	0,0;	0,0
627,4750366210938;	246,75;	0,0;	0,0
627,5986938476562;	242,0;	0,0;	0,0
627,7224731445312;	244,5;	0,0;	0,0
627,84619140625;	237,5;	0,0;	0,0
627,9697875976562;	240,0;	0,0;	0,0
628,093505859375;	246,75;	0,0;	0,0
628,2171020507812;	231,0;	0,0;	0,0
628,3406982421875;	239,25;	0,0;	0,0
628,46435546875;	258,25;	0,0;	0,0
628,5879516601562;	250,0;	0,0;	0,0
628,7114868164062;	243,75;	0,0;	0,0
628,8349609375;	236,5;	0,0;	0,0
628,9585571289062;	235,0;	0,0;	0,0
629,0820922851562;	243,0;	0,0;	0,0
629,20556640625;	234,0;	0,0;	0,0
629,3290405273438;	234,75;	0,0;	0,0
629,4525146484375;	228,75;	0,0;	0,0
629,575927734375;	227,0;	0,0;	0,0
629,6994018554688;	238,0;	0,0;	0,0
629,8228149414062;	237,5;	0,0;	0,0
629,9461669921875;	247,25;	0,0;	0,0
630,0695190429688;	243,75;	0,0;	0,0
630,19287109375;	246,0;	0,0;	0,0
630,316162109375;	236,5;	0,0;	0,0
630,4395751953125;	226,25;	0,0;	0,0
630,5629272460938;	245,5;	0,0;	0,0
630,6862182617188;	235,75;	0,0;	0,0
630,8094482421875;	239,5;	0,0;	0,0
630,9326782226562;	250,25;	0,0;	0,0
631,0559692382812;	243,5;	0,0;	0,0
631,1791381835938;	246,25;	0,0;	0,0
631,3023681640625;	229,75;	0,0;	0,0
631,425537109375;	248,25;	0,0;	0,0
631,5486450195312;	243,0;	0,0;	0,0
631,6718139648438;	249,75;	0,0;	0,0
631,7949829101562;	256,0;	0,0;	0,0
631,9180908203125;	232,25;	0,0;	0,0
632,0411987304688;	237,0;	0,0;	0,0
632,164306640625;	242,0;	0,0;	0,0
632,2872924804688;	244,75;	0,0;	0,0
632,410400390625;	229,0;	0,0;	0,0
632,533447265625;	243,5;	0,0;	0,0
632,656494140625;	247,5;	0,0;	0,0
632,7794189453125;	231,0;	0,0;	0,0
632,9024047851562;	253,25;	0,0;	0,0
633,025390625;	241,0;	0,0;	0,0
633,1483154296875;	232,25;	0,0;	0,0
633,2713012695312;	254,25;	0,0;	0,0
633,3942260742188;	229,5;	0,0;	0,0
633,5170288085938;	227,0;	0,0;	0,0
633,639892578125;	236,0;	0,0;	0,0
633,7628173828125;	235,5;	0,0;	0,0
633,8856201171875;	244,0;	0,0;	0,0
634,0084838867188;	240,25;	0,0;	0,0
634,1312866210938;	236,0;	0,0;	0,0
634,2540283203125;	243,5;	0,0;	0,0
634,3768310546875;	242,75;	0,0;	0,0
634,4995727539062;	250,5;	0,0;	0,0
634,622314453125;	286,5;	0,0;	0,0
634,7449951171875;	273,0;	0,0;	0,0
634,8677368164062;	264,75;	0,0;	0,0
634,9904174804688;	239,25;	0,0;	0,0
635,1130981445312;	228,75;	0,0;	0,0
635,2357177734375;	245,25;	0,0;	0,0
635,3583984375;	222,5;	0,0;	0,0
635,48095703125;	237,75;	0,0;	0,0
635,6035766601562;	237,0;	0,0;	0,0
635,7261962890625;	235,25;	0,0;	0,0
635,8486938476562;	246,5;	0,0;	0,0
635,9712524414062;	229,75;	0,0;	0,0
636,0938110351562;	245,25;	0,0;	0,0
636,21630859375;	251,5;	0,0;	0,0
636,3388061523438;	243,5;	0,0;	0,0
636,4613037109375;	237,75;	0,0;	0,0
636,583740234375;	244,75;	0,0;	0,0
636,7061767578125;	226,5;	0,0;	0,0
636,82861328125;	239,25;	0,0;	0,0
636,9510498046875;	241,25;	0,0;	0,0
637,0734252929688;	249,25;	0,0;	0,0
637,1957397460938;	248,25;	0,0;	0,0
637,3181762695312;	256,75;	0,0;	0,0
637,4404296875;	245,0;	0,0;	0,0
637,5628051757812;	250,5;	0,0;	0,0
637,6851196289062;	239,0;	0,0;	0,0
637,807373046875;	239,0;	0,0;	0,0
637,9296264648438;	244,25;	0,0;	0,0
638,0518798828125;	243,0;	0,0;	0,0
638,1741333007812;	239,75;	0,0;	0,0
638,2963256835938;	261,5;	0,0;	0,0
638,4185791015625;	231,0;	0,0;	0,0
638,5407104492188;	241,5;	0,0;	0,0
638,662841796875;	244,0;	0,0;	0,0
638,7850341796875;	244,75;	0,0;	0,0
638,9071655273438;	237,75;	0,0;	0,0
639,0292358398438;	243,5;	0,0;	0,0
639,1513671875;	232,25;	0,0;	0,0
639,2734375;	244,5;	0,0;	0,0
639,3954467773438;	227,75;	0,0;	0,0
639,517578125;	239,25;	0,0;	0,0
639,6395874023438;	229,25;	0,0;	0,0
639,7615356445312;	253,0;	0,0;	0,0
639,883544921875;	237,75;	0,0;	0,0
640,0055541992188;	233,25;	0,0;	0,0
640,12744140625;	248,5;	0,0;	0,0
640,2493896484375;	226,0;	0,0;	0,0
640,371337890625;	251,0;	0,0;	0,0
640,4932250976562;	247,75;	0,0;	0,0
640,6151733398438;	227,0;	0,0;	0,0
640,7369995117188;	222,75;	0,0;	0,0
640,85888671875;	229,0;	0,0;	0,0
640,9806518554688;	231,0;	0,0;	0,0
641,1024780273438;	238,75;	0,0;	0,0
641,2243041992188;	237,5;	0,0;	0,0
641,3460693359375;	246,25;	0,0;	0,0
641,4678344726562;	239,0;	0,0;	0,0
641,589599609375;	237,5;	0,0;	0,0
641,7112426757812;	232,25;	0,0;	0,0
641,8330078125;	232,25;	0,0;	0,0
641,9547119140625;	234,5;	0,0;	0,0
642,0763549804688;	225,5;	0,0;	0,0
642,197998046875;	233,75;	0,0;	0,0
642,3197021484375;	223,0;	0,0;	0,0
642,4412841796875;	225,0;	0,0;	0,0
642,5628662109375;	231,25;	0,0;	0,0
642,6845092773438;	237,75;	0,0;	0,0
642,8060913085938;	234,25;	0,0;	0,0
642,9276123046875;	234,0;	0,0;	0,0
643,0491943359375;	235,5;	0,0;	0,0
643,1707153320312;	229,5;	0,0;	0,0
643,2921142578125;	236,75;	0,0;	0,0
643,4136352539062;	238,0;	0,0;	0,0
643,5350952148438;	246,0;	0,0;	0,0
643,6565551757812;	241,75;	0,0;	0,0
643,7780151367188;	264,75;	0,0;	0,0
643,8994140625;	481,25;	0,0;	0,0
644,020751953125;	447,5;	0,0;	0,0
644,1421508789062;	251,0;	0,0;	0,0
644,2635498046875;	245,75;	0,0;	0,0
644,3848876953125;	241,75;	0,0;	0,0
644,5061645507812;	234,5;	0,0;	0,0
644,6275024414062;	231,75;	0,0;	0,0
644,748779296875;	247,0;	0,0;	0,0
644,8700561523438;	249,25;	0,0;	0,0
644,9913330078125;	282,25;	0,0;	0,0
645,112548828125;	264,25;	0,0;	0,0
645,2337646484375;	251,25;	0,0;	0,0
645,3549194335938;	256,0;	0,0;	0,0
645,4761962890625;	232,5;	0,0;	0,0
645,5972900390625;	283,5;	0,0;	0,0
645,7184448242188;	252,5;	0,0;	0,0
645,839599609375;	254,0;	0,0;	0,0
645,960693359375;	264,0;	0,0;	0,0
646,081787109375;	268,25;	0,0;	0,0
646,202880859375;	339,25;	0,0;	0,0
646,3238525390625;	478,75;	0,0;	0,0
646,4449462890625;	299,0;	0,0;	0,0
646,5659790039062;	246,5;	0,0;	0,0
646,6870727539062;	266,5;	0,0;	0,0
646,8079833984375;	254,0;	0,0;	0,0
646,928955078125;	270,25;	0,0;	0,0
647,0499877929688;	256,5;	0,0;	0,0
647,1708374023438;	298,25;	0,0;	0,0
647,291748046875;	283,75;	0,0;	0,0
647,4127197265625;	266,0;	0,0;	0,0
647,5335083007812;	273,0;	0,0;	0,0
647,6544189453125;	265,25;	0,0;	0,0
647,7752685546875;	283,5;	0,0;	0,0
647,8961181640625;	283,75;	0,0;	0,0
648,0169067382812;	257,5;	0,0;	0,0
648,1376953125;	261,0;	0,0;	0,0
648,2584838867188;	278,0;	0,0;	0,0
648,3792114257812;	278,25;	0,0;	0,0
648,5;	281,25;	0,0;	0,0
648,6207275390625;	287,25;	0,0;	0,0
648,7413940429688;	283,0;	0,0;	0,0
648,8621215820312;	285,5;	0,0;	0,0
648,9827880859375;	285,0;	0,0;	0,0
649,1033935546875;	280,5;	0,0;	0,0
649,2240600585938;	304,0;	0,0;	0,0
649,3446655273438;	330,5;	0,0;	0,0
649,4652709960938;	375,75;	0,0;	0,0
649,5858764648438;	283,0;	0,0;	0,0
649,7064208984375;	278,75;	0,0;	0,0
649,8269653320312;	287,5;	0,0;	0,0
649,947509765625;	291,25;	0,0;	0,0
650,0680541992188;	280,25;	0,0;	0,0
650,1884765625;	275,5;	0,0;	0,0
650,3090209960938;	266,25;	0,0;	0,0
650,4295043945312;	283,25;	0,0;	0,0
650,5499267578125;	286,0;	0,0;	0,0
650,6702880859375;	278,0;	0,0;	0,0
650,7907104492188;	267,25;	0,0;	0,0
650,9111328125;	264,0;	0,0;	0,0
651,031494140625;	270,0;	0,0;	0,0
651,15185546875;	276,5;	0,0;	0,0
651,2721557617188;	290,5;	0,0;	0,0
651,3924560546875;	283,5;	0,0;	0,0
651,5128173828125;	288,0;	0,0;	0,0
651,633056640625;	269,5;	0,0;	0,0
651,7532958984375;	275,25;	0,0;	0,0
651,8735961914062;	288,25;	0,0;	0,0
651,9937744140625;	280,25;	0,0;	0,0
652,1140747070312;	271,5;	0,0;	0,0
652,2342529296875;	281,75;	0,0;	0,0
652,3543701171875;	281,5;	0,0;	0,0
652,474609375;	263,5;	0,0;	0,0
652,5946655273438;	283,5;	0,0;	0,0
652,71484375;	297,25;	0,0;	0,0
652,8348999023438;	308,75;	0,0;	0,0
652,9550170898438;	300,75;	0,0;	0,0
653,0750732421875;	267,75;	0,0;	0,0
653,1951293945312;	300,25;	0,0;	0,0
653,3151245117188;	301,5;	0,0;	0,0
653,4351196289062;	315,75;	0,0;	0,0
653,55517578125;	303,75;	0,0;	0,0
653,6751098632812;	317,75;	0,0;	0,0
653,7950439453125;	330,0;	0,0;	0,0
653,9150390625;	339,25;	0,0;	0,0
654,034912109375;	330,25;	0,0;	0,0
654,1548461914062;	325,25;	0,0;	0,0
654,2747802734375;	364,75;	0,0;	0,0
654,3946533203125;	345,0;	0,0;	0,0
654,5144653320312;	358,5;	0,0;	0,0
654,63427734375;	364,0;	0,0;	0,0
654,7542114257812;	380,0;	0,0;	0,0
654,8739624023438;	390,25;	0,0;	0,0
654,9937133789062;	422,0;	0,0;	0,0
655,113525390625;	427,75;	0,0;	0,0
655,2332153320312;	450,5;	0,0;	0,0
655,3529663085938;	496,0;	0,0;	0,0
655,47265625;	498,5;	0,0;	0,0
655,5923461914062;	530,5;	0,0;	0,0
655,7120361328125;	602,25;	0,0;	0,0
655,8316650390625;	628,25;	0,0;	0,0
655,9512939453125;	695,5;	0,0;	0,0
656,0709228515625;	759,75;	0,0;	0,0
656,1905517578125;	861,25;	0,0;	0,0
656,3101196289062;	929,5;	0,0;	0,0
656,4296875;	915,0;	0,0;	0,0
656,5492553710938;	850,25;	0,0;	0,0
656,6688232421875;	764,25;	0,0;	0,0
656,788330078125;	723,5;	0,0;	0,0
656,9077758789062;	641,25;	0,0;	0,0
657,0272827148438;	597,5;	0,0;	0,0
657,146728515625;	568,0;	0,0;	0,0
657,2661743164062;	525,0;	0,0;	0,0
657,3856811523438;	497,75;	0,0;	0,0
657,5050048828125;	500,0;	0,0;	0,0
657,6243896484375;	481,75;	0,0;	0,0
657,7438354492188;	443,0;	0,0;	0,0
657,8630981445312;	436,0;	0,0;	0,0
657,9824829101562;	401,75;	0,0;	0,0
658,101806640625;	399,5;	0,0;	0,0
658,2211303710938;	392,75;	0,0;	0,0
658,3403930664062;	380,5;	0,0;	0,0
658,4596557617188;	381,0;	0,0;	0,0
658,5789184570312;	347,75;	0,0;	0,0
658,6980590820312;	342,25;	0,0;	0,0
658,8173217773438;	350,75;	0,0;	0,0
658,9365234375;	344,75;	0,0;	0,0
659,0556640625;	336,0;	0,0;	0,0
659,1748657226562;	344,75;	0,0;	0,0
659,2940063476562;	321,0;	0,0;	0,0
659,4130859375;	323,25;	0,0;	0,0
659,5321655273438;	324,75;	0,0;	0,0
659,6513061523438;	315,0;	0,0;	0,0
659,7703247070312;	331,25;	0,0;	0,0
659,889404296875;	303,5;	0,0;	0,0
660,0084228515625;	302,5;	0,0;	0,0
660,12744140625;	289,75;	0,0;	0,0
660,2464599609375;	300,0;	0,0;	0,0
660,3654174804688;	302,0;	0,0;	0,0
660,484375;	284,75;	0,0;	0,0
660,603271484375;	290,75;	0,0;	0,0
660,7222900390625;	298,25;	0,0;	0,0
660,8411865234375;	295,0;	0,0;	0,0
660,9600219726562;	287,5;	0,0;	0,0
661,0789184570312;	292,25;	0,0;	0,0
661,19775390625;	270,75;	0,0;	0,0
661,3165893554688;	268,0;	0,0;	0,0
661,4354248046875;	274,0;	0,0;	0,0
661,55419921875;	261,75;	0,0;	0,0
661,6729736328125;	280,5;	0,0;	0,0
661,791748046875;	266,75;	0,0;	0,0
661,9105224609375;	270,0;	0,0;	0,0
662,0292358398438;	250,5;	0,0;	0,0
662,1478881835938;	256,75;	0,0;	0,0
662,2666015625;	248,75;	0,0;	0,0
662,3853149414062;	259,75;	0,0;	0,0
662,50390625;	252,5;	0,0;	0,0
662,62255859375;	249,25;	0,0;	0,0
662,7411499023438;	241,25;	0,0;	0,0
662,8597412109375;	254,25;	0,0;	0,0
662,9783325195312;	247,25;	0,0;	0,0
663,096923828125;	253,75;	0,0;	0,0
663,2153930664062;	248,0;	0,0;	0,0
663,333984375;	252,5;	0,0;	0,0
663,4524536132812;	246,0;	0,0;	0,0
663,5709228515625;	254,5;	0,0;	0,0
663,6893920898438;	252,75;	0,0;	0,0
663,8079223632812;	259,0;	0,0;	0,0
663,9263305664062;	255,25;	0,0;	0,0
664,0447387695312;	272,5;	0,0;	0,0
664,1631469726562;	261,75;	0,0;	0,0
664,2815551757812;	246,25;	0,0;	0,0
664,3998413085938;	248,0;	0,0;	0,0
664,5182495117188;	244,0;	0,0;	0,0
664,6365966796875;	244,75;	0,0;	0,0
664,7548217773438;	256,75;	0,0;	0,0
664,8731689453125;	252,0;	0,0;	0,0
664,991455078125;	250,5;	0,0;	0,0
665,1096801757812;	236,5;	0,0;	0,0
665,2279663085938;	250,25;	0,0;	0,0
665,34619140625;	254,25;	0,0;	0,0
665,4642944335938;	259,0;	0,0;	0,0
665,58251953125;	264,75;	0,0;	0,0
665,70068359375;	247,25;	0,0;	0,0
665,81884765625;	264,5;	0,0;	0,0
665,9369506835938;	260,0;	0,0;	0,0
666,0551147460938;	256,0;	0,0;	0,0
666,1732177734375;	261,25;	0,0;	0,0
666,291259765625;	258,5;	0,0;	0,0
666,4093017578125;	253,75;	0,0;	0,0
666,5274047851562;	261,0;	0,0;	0,0
666,6453857421875;	257,5;	0,0;	0,0
666,7633056640625;	246,0;	0,0;	0,0
666,88134765625;	234,75;	0,0;	0,0
666,999267578125;	250,25;	0,0;	0,0
667,1172485351562;	236,0;	0,0;	0,0
667,2351684570312;	251,25;	0,0;	0,0
667,3530883789062;	247,0;	0,0;	0,0
667,470947265625;	245,75;	0,0;	0,0
667,5888671875;	244,5;	0,0;	0,0
667,7066650390625;	227,5;	0,0;	0,0
667,8245239257812;	241,5;	0,0;	0,0
667,9423217773438;	241,0;	0,0;	0,0
668,0601806640625;	230,25;	0,0;	0,0
668,177978515625;	243,25;	0,0;	0,0
668,2957153320312;	234,75;	0,0;	0,0
668,4135131835938;	221,25;	0,0;	0,0
668,5311279296875;	228,0;	0,0;	0,0
668,64892578125;	233,5;	0,0;	0,0
668,7666015625;	253,0;	0,0;	0,0
668,8842163085938;	242,25;	0,0;	0,0
669,0018920898438;	251,0;	0,0;	0,0
669,1195678710938;	232,5;	0,0;	0,0
669,2371215820312;	236,75;	0,0;	0,0
669,354736328125;	222,0;	0,0;	0,0
669,4723510742188;	234,0;	0,0;	0,0
669,5899658203125;	262,0;	0,0;	0,0
669,7073974609375;	233,75;	0,0;	0,0
669,824951171875;	242,25;	0,0;	0,0
669,9424438476562;	260,5;	0,0;	0,0
670,0599365234375;	255,0;	0,0;	0,0
670,1774291992188;	279,0;	0,0;	0,0
670,294921875;	315,25;	0,0;	0,0
670,4122924804688;	366,5;	0,0;	0,0
670,5297241210938;	505,25;	0,0;	0,0
670,647216796875;	1341,0;	0,0;	0,0
670,7645263671875;	6211,0;	0,0;	0,0
670,8818969726562;	5250,0;	0,0;	0,0
670,999267578125;	902,75;	0,0;	0,0
671,1165771484375;	450,5;	0,0;	0,0
671,2338256835938;	344,5;	0,0;	0,0
671,3511352539062;	312,5;	0,0;	0,0
671,4683837890625;	281,5;	0,0;	0,0
671,585693359375;	265,25;	0,0;	0,0
671,7029418945312;	283,25;	0,0;	0,0
671,8201904296875;	269,25;	0,0;	0,0
671,9373779296875;	260,75;	0,0;	0,0
672,0545043945312;	255,25;	0,0;	0,0
672,1716918945312;	247,0;	0,0;	0,0
672,288818359375;	256,0;	0,0;	0,0
672,4059448242188;	249,5;	0,0;	0,0
672,5230712890625;	232,25;	0,0;	0,0
672,64013671875;	235,0;	0,0;	0,0
672,7572021484375;	231,5;	0,0;	0,0
672,8743286132812;	234,0;	0,0;	0,0
672,9912719726562;	234,25;	0,0;	0,0
673,1083374023438;	222,5;	0,0;	0,0
673,225341796875;	231,5;	0,0;	0,0
673,3423461914062;	236,25;	0,0;	0,0
673,459228515625;	243,5;	0,0;	0,0
673,576171875;	233,0;	0,0;	0,0
673,693115234375;	232,25;	0,0;	0,0
673,8099975585938;	234,25;	0,0;	0,0
673,9268798828125;	238,5;	0,0;	0,0
674,0438232421875;	243,75;	0,0;	0,0
674,16064453125;	220,0;	0,0;	0,0
674,2774658203125;	229,0;	0,0;	0,0
674,394287109375;	246,0;	0,0;	0,0
674,5110473632812;	238,25;	0,0;	0,0
674,6278686523438;	232,75;	0,0;	0,0
674,74462890625;	227,5;	0,0;	0,0
674,861328125;	225,0;	0,0;	0,0
674,9780883789062;	216,0;	0,0;	0,0
675,0947875976562;	230,5;	0,0;	0,0
675,21142578125;	220,75;	0,0;	0,0
675,328125;	235,75;	0,0;	0,0
675,44482421875;	213,5;	0,0;	0,0
675,5614624023438;	216,5;	0,0;	0,0
675,677978515625;	215,75;	0,0;	0,0
675,7946166992188;	233,25;	0,0;	0,0
675,9111938476562;	224,75;	0,0;	0,0
676,0277099609375;	218,75;	0,0;	0,0
676,144287109375;	219,25;	0,0;	0,0
676,2608032226562;	212,75;	0,0;	0,0
676,3772583007812;	214,0;	0,0;	0,0
676,4937744140625;	221,25;	0,0;	0,0
676,6102294921875;	214,25;	0,0;	0,0
676,7266845703125;	217,5;	0,0;	0,0
676,8431396484375;	214,25;	0,0;	0,0
676,9595336914062;	218,0;	0,0;	0,0
677,0759887695312;	220,5;	0,0;	0,0
677,1922607421875;	219,0;	0,0;	0,0
677,3086547851562;	223,25;	0,0;	0,0
677,4249267578125;	206,5;	0,0;	0,0
677,541259765625;	217,0;	0,0;	0,0
677,6575927734375;	204,75;	0,0;	0,0
677,7738647460938;	216,0;	0,0;	0,0
677,8900756835938;	208,0;	0,0;	0,0
678,0064086914062;	201,75;	0,0;	0,0
678,1226196289062;	206,5;	0,0;	0,0
678,23876953125;	213,75;	0,0;	0,0
678,35498046875;	218,0;	0,0;	0,0
678,47119140625;	199,5;	0,0;	0,0
678,5872802734375;	221,75;	0,0;	0,0
678,7034301757812;	213,75;	0,0;	0,0
678,819580078125;	215,75;	0,0;	0,0
678,9356079101562;	210,0;	0,0;	0,0
679,0516967773438;	217,75;	0,0;	0,0
679,1677856445312;	216,25;	0,0;	0,0
679,2838745117188;	211,25;	0,0;	0,0
679,3998413085938;	212,75;	0,0;	0,0
679,515869140625;	218,5;	0,0;	0,0
679,6318969726562;	204,75;	0,0;	0,0
679,7477416992188;	207,5;	0,0;	0,0
679,8637084960938;	213,5;	0,0;	0,0
679,9796752929688;	207,75;	0,0;	0,0
680,0955810546875;	201,75;	0,0;	0,0
680,21142578125;	216,25;	0,0;	0,0
680,3273315429688;	220,25;	0,0;	0,0
680,4431762695312;	210,75;	0,0;	0,0
680,5590209960938;	205,75;	0,0;	0,0
